t,inp_mag,cmd_vx,cmd_vy,cmd_vz,cmd_wx,cmd_wy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,tgt_x,tgt_y,tgt_z,tgt_rx,tgt_ry,tgt_rz,act_x,act_y,act_z,act_rx,act_ry,act_rz
0.25157,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000154,0.0,-6.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168122,0.454384,3.103,-0.019,1.209
0.26163,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000154,0.0,-6.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168122,0.454384,3.103,-0.019,1.209
0.27167,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000154,0.0,-6.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168122,0.454384,3.103,-0.019,1.209
0.28174,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000154,0.0,-6.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168122,0.454384,3.103,-0.019,1.209
0.2918,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000154,0.0,-6.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168122,0.454384,3.103,-0.019,1.209
0.30187,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000154,0.0,-6.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168122,0.454384,3.103,-0.019,1.209
0.31193,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000154,0.0,-6.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168122,0.454384,3.103,-0.019,1.209
0.32201,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000154,0.0,-6.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168122,0.454384,3.103,-0.019,1.209
0.33208,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000154,0.0,-6.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168122,0.454384,3.103,-0.019,1.209
0.34214,0,0.0,0.0,0.0,0.0,0.0,0.0,-8e-05,-0.00017,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117959,-0.168139,0.454384,3.103,-0.019,1.209
0.3522,0,0.0,0.0,0.0,0.0,0.0,0.0,-8e-05,-0.00017,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117959,-0.168139,0.454384,3.103,-0.019,1.209
0.36226,0,0.0,0.0,0.0,0.0,0.0,0.0,-8e-05,-0.00017,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117959,-0.168139,0.454384,3.103,-0.019,1.209
0.37233,0,0.0,0.0,0.0,0.0,0.0,0.0,-8e-05,-0.00017,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117959,-0.168139,0.454384,3.103,-0.019,1.209
0.38239,0,0.0,0.0,0.0,0.0,0.0,0.0,-8e-05,-0.00017,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117959,-0.168139,0.454384,3.103,-0.019,1.209
0.39244,0,0.0,0.0,0.0,0.0,0.0,0.0,-8e-05,-0.00017,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117959,-0.168139,0.454384,3.103,-0.019,1.209
0.4025,0,0.0,0.0,0.0,0.0,0.0,0.0,-8e-05,-0.00017,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117959,-0.168139,0.454384,3.103,-0.019,1.209
0.41256,0,0.0,0.0,0.0,0.0,0.0,0.0,-8e-05,-0.00017,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117959,-0.168139,0.454384,3.103,-0.019,1.209
0.42262,0,0.0,0.0,0.0,0.0,0.0,0.0,-8e-05,-0.00017,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117959,-0.168139,0.454384,3.103,-0.019,1.209
0.43268,0,0.0,0.0,0.0,0.0,0.0,0.0,-8e-05,-0.00017,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117959,-0.168139,0.454384,3.103,-0.019,1.209
0.44274,0,0.0,0.0,0.0,0.0,0.0,0.0,-8e-05,-0.00017,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117959,-0.168139,0.454384,3.103,-0.019,1.209
0.45282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287,0.000241,-3.7e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11799,-0.168113,0.45438,3.103,-0.019,1.209
0.46288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287,0.000241,-3.7e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11799,-0.168113,0.45438,3.103,-0.019,1.209
0.47294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287,0.000241,-3.7e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11799,-0.168113,0.45438,3.103,-0.019,1.209
0.483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287,0.000241,-3.7e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11799,-0.168113,0.45438,3.103,-0.019,1.209
0.49306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287,0.000241,-3.7e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11799,-0.168113,0.45438,3.103,-0.019,1.209
0.50312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287,0.000241,-3.7e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11799,-0.168113,0.45438,3.103,-0.019,1.209
0.51318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287,0.000241,-3.7e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11799,-0.168113,0.45438,3.103,-0.019,1.209
0.52324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287,0.000241,-3.7e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11799,-0.168113,0.45438,3.103,-0.019,1.209
0.5333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287,0.000241,-3.7e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11799,-0.168113,0.45438,3.103,-0.019,1.209
0.54336,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4e-05,-0.000103,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117987,-0.168122,0.45438,3.103,-0.019,1.209
0.55342,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4e-05,-0.000103,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117987,-0.168122,0.45438,3.103,-0.019,1.209
0.56345,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4e-05,-0.000103,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117987,-0.168122,0.45438,3.103,-0.019,1.209
0.57351,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4e-05,-0.000103,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117987,-0.168122,0.45438,3.103,-0.019,1.209
0.58357,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4e-05,-0.000103,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117987,-0.168122,0.45438,3.103,-0.019,1.209
0.59363,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4e-05,-0.000103,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117987,-0.168122,0.45438,3.103,-0.019,1.209
0.60369,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4e-05,-0.000103,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117987,-0.168122,0.45438,3.103,-0.019,1.209
0.61375,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4e-05,-0.000103,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117987,-0.168122,0.45438,3.103,-0.019,1.209
0.62381,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4e-05,-0.000103,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117987,-0.168122,0.45438,3.103,-0.019,1.209
0.63387,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4e-05,-0.000103,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117987,-0.168122,0.45438,3.103,-0.019,1.209
0.64393,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000196,-4.9e-05,3.9e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168127,0.454384,3.103,-0.019,1.209
0.65399,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000196,-4.9e-05,3.9e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168127,0.454384,3.103,-0.019,1.209
0.66405,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000196,-4.9e-05,3.9e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168127,0.454384,3.103,-0.019,1.209
0.67412,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000196,-4.9e-05,3.9e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168127,0.454384,3.103,-0.019,1.209
0.68418,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000196,-4.9e-05,3.9e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168127,0.454384,3.103,-0.019,1.209
0.69424,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000196,-4.9e-05,3.9e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168127,0.454384,3.103,-0.019,1.209
0.7043,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000196,-4.9e-05,3.9e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117967,-0.168127,0.454384,3.103,-0.019,1.209
0.71436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000169,-6.5e-05,-0.000233,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11798,-0.168132,0.454366,3.103,-0.019,1.209
0.72442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000169,-6.5e-05,-0.000233,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11798,-0.168132,0.454366,3.103,-0.019,1.209
0.73445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000169,-6.5e-05,-0.000233,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11798,-0.168132,0.454366,3.103,-0.019,1.209
0.74451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000169,-6.5e-05,-0.000233,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11798,-0.168132,0.454366,3.103,-0.019,1.209
0.75457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000169,-6.5e-05,-0.000233,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11798,-0.168132,0.454366,3.103,-0.019,1.209
0.76463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000169,-6.5e-05,-0.000233,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11798,-0.168132,0.454366,3.103,-0.019,1.209
0.77469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000169,-6.5e-05,-0.000233,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11798,-0.168132,0.454366,3.103,-0.019,1.209
0.78475,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000169,-6.5e-05,-0.000233,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11798,-0.168132,0.454366,3.103,-0.019,1.209
0.79481,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000169,-6.5e-05,-0.000233,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11798,-0.168132,0.454366,3.103,-0.019,1.209
0.80487,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000169,-6.5e-05,-0.000233,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11798,-0.168132,0.454366,3.103,-0.019,1.209
0.81496,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000115,3.1e-05,0.00024,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117969,-0.168129,0.454389,3.103,-0.019,1.209
0.82502,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000115,3.1e-05,0.00024,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117969,-0.168129,0.454389,3.103,-0.019,1.209
0.83508,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000115,3.1e-05,0.00024,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117969,-0.168129,0.454389,3.103,-0.019,1.209
0.84514,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000115,3.1e-05,0.00024,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117969,-0.168129,0.454389,3.103,-0.019,1.209
0.8552,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000115,3.1e-05,0.00024,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117969,-0.168129,0.454389,3.103,-0.019,1.209
0.86526,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000115,3.1e-05,0.00024,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117969,-0.168129,0.454389,3.103,-0.019,1.209
0.87532,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000115,3.1e-05,0.00024,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117969,-0.168129,0.454389,3.103,-0.019,1.209
0.88539,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000115,3.1e-05,0.00024,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117969,-0.168129,0.454389,3.103,-0.019,1.209
0.89545,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000115,3.1e-05,0.00024,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117969,-0.168129,0.454389,3.103,-0.019,1.209
0.90551,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000115,3.1e-05,0.00024,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117969,-0.168129,0.454389,3.103,-0.019,1.209
0.91557,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000115,3.1e-05,0.00024,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117969,-0.168129,0.454389,3.103,-0.019,1.209
0.92563,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,4.6e-05,-4.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117971,-0.168124,0.454384,3.103,-0.019,1.209
0.93569,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,4.6e-05,-4.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117971,-0.168124,0.454384,3.103,-0.019,1.209
0.94575,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,4.6e-05,-4.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117971,-0.168124,0.454384,3.103,-0.019,1.209
0.95581,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,4.6e-05,-4.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117971,-0.168124,0.454384,3.103,-0.019,1.209
0.96587,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,4.6e-05,-4.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117971,-0.168124,0.454384,3.103,-0.019,1.209
0.97593,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,4.6e-05,-4.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117971,-0.168124,0.454384,3.103,-0.019,1.209
0.98599,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,4.6e-05,-4.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117971,-0.168124,0.454384,3.103,-0.019,1.209
0.99606,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,4.6e-05,-4.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117971,-0.168124,0.454384,3.103,-0.019,1.209
1.00612,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,4.6e-05,-4.6e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117971,-0.168124,0.454384,3.103,-0.019,1.209
1.01618,0,0.0,0.0,0.0,0.0,0.0,0.0,-1e-05,-8.2e-05,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11797,-0.168132,0.454384,3.103,-0.019,1.209
1.02624,0,0.0,0.0,0.0,0.0,0.0,0.0,-1e-05,-8.2e-05,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11797,-0.168132,0.454384,3.103,-0.019,1.209
1.0363,0,0.0,0.0,0.0,0.0,0.0,0.0,-1e-05,-8.2e-05,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11797,-0.168132,0.454384,3.103,-0.019,1.209
1.04636,0,0.0,0.0,0.0,0.0,0.0,0.0,-1e-05,-8.2e-05,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11797,-0.168132,0.454384,3.103,-0.019,1.209
1.05642,0,0.0,0.0,0.0,0.0,0.0,0.0,-1e-05,-8.2e-05,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11797,-0.168132,0.454384,3.103,-0.019,1.209
1.06648,0,0.0,0.0,0.0,0.0,0.0,0.0,-1e-05,-8.2e-05,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11797,-0.168132,0.454384,3.103,-0.019,1.209
1.07654,0,0.0,0.0,0.0,0.0,0.0,0.0,-1e-05,-8.2e-05,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11797,-0.168132,0.454384,3.103,-0.019,1.209
1.0866,0,0.0,0.0,0.0,0.0,0.0,0.0,-1e-05,-8.2e-05,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11797,-0.168132,0.454384,3.103,-0.019,1.209
1.09666,0,0.0,0.0,0.0,0.0,0.0,0.0,-1e-05,-8.2e-05,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11797,-0.168132,0.454384,3.103,-0.019,1.209
1.10672,0,0.0,0.0,0.0,0.0,0.0,0.0,-1e-05,-8.2e-05,0.0,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.11797,-0.168132,0.454384,3.103,-0.019,1.209
1.11678,0,0.0,0.0,0.0,0.0,0.0,0.0,-2e-05,-1e-05,-9e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117968,-0.168133,0.454375,3.103,-0.019,1.209
1.12684,0,0.0,0.0,0.0,0.0,0.0,0.0,-2e-05,-1e-05,-9e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117968,-0.168133,0.454375,3.103,-0.019,1.209
1.1369,0,0.0,0.0,0.0,0.0,0.0,0.0,-2e-05,-1e-05,-9e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117968,-0.168133,0.454375,3.103,-0.019,1.209
1.14696,0,0.0,0.0,0.0,0.0,0.0,0.0,-2e-05,-1e-05,-9e-05,0.0,0.0,0.0,0.117966,-0.16813,0.454384,3.103,-0.019,1.209,0.117968,-0.168133,0.454375,3.103,-0.019,1.209
